id,user_name,department,ip_transform,device_num_transform,browser_version,browser,os_type,os_version,op_datetime,ip_type,http_status_code,op_city,log_system_transform,url,op_month
13973,yuanwei8501,rd,P5wY5jTM1,LqEZg78nuB9U,edge_93,edge,win,win10,2022-06-13 13:55:10,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
13974,ranxiuzhen6780,sales,r0lWoWxac,XT6rv8cyHt6J,safari_13,safari,macos,macos_big_sur_11,2022-05-17 15:53:27,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-05
13975,tanghua6212,rd,4hPUiX1CK,co2NRdph7Z3Z,chrome_90,chrome,win,win10,2022-05-27 18:25:41,内网,200,深圳,fwM6KZKjrzjm,xxx.com/oa,2022-05
13976,lifan7769,rd,5GqnACy91,6zUqVT1ygOEZ,edge_93,edge,win,win10,2022-06-20 15:42:10,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
13977,liguiying8319,rd,aS11rfWz4,CYUCfieM2Iss,edge_93,edge,win,win10,2022-05-30 17:37:00,内网,200,北京,sW0whYIx8LFM,work.xxx.com/task,2022-05
13978,luojun4825,rd,7BSiGdgn9,VBIZVc1AnS3x,edge_93,edge,win,win10,2022-05-19 16:05:50,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
13979,wufei5873,rd,gO6UkNuJ5,ikOCpO4j3KU9,ie_11,ie,win,win10,2022-05-24 10:06:40,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
13980,xiexiaohong5806,rd,G8OjKvHJz,2ZOGB1eOX3vU,edge_93,edge,win,win7,2022-05-23 09:56:00,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
13981,linbin8358,rd,5Y8zMNty3,sdN7y26qL30M,chrome_90,chrome,win,win10,2022-05-12 10:41:48,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
13982,zhangbo1186,rd,Zv7KJvlR6,2pOKemyYTkvI,edge_93,edge,win,win10,2022-06-27 10:52:24,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
13983,zhengguiying7117,rd,0mjaEf4SB,8ftsXFm5I1Ej,safari_13,safari,macos,macos_big_sur_11,2022-05-10 13:59:09,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
13984,wanghongmei3888,rd,qPI0fdhj5,t8xfzCnTTmYd,chrome_90,chrome,win,win10,2022-06-21 16:25:04,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
13985,chenlong2498,sales,0We3wHk54,6T3i25megG6k,ie_9,ie,win,win10,2022-05-30 11:37:16,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
13986,shenping7146,rd,7mXXPk8zL,d9oq5vCk6JMi,edge_93,edge,win,win10,2022-06-29 15:41:51,内网,200,深圳,fwM6KZKjrzjm,xxx.com/oa,2022-06
13987,lifengying7211,rd,V1OBTNxYA,6NRAoXZogVDX,safari_13,safari,macos,macos_big_sur_11,2022-06-08 08:59:04,内网,200,杭州,2umVQwhiiwNJ,xxx.com/mail,2022-06
13988,zhangyan4270,rd,3rBYyRzwl,Rz2yXzQm69qw,safari_13,safari,macos,macos_big_sur_11,2022-05-06 15:24:09,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
13989,yuanjun5870,hr,1Vk2kEa4X,W1Cstajd8x1s,firefox_78,firefox,win,win7,2022-05-16 17:32:48,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
13990,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-05-07 14:39:05,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
13991,jiangyuying6195,rd,huLClnEV9,5yApVeSk7drn,edge_93,edge,win,win10,2022-05-07 09:05:28,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
13992,lihaiyan6069,accounting,Q2KMuR6rd,tGe3La5sME5n,edge_93,edge,win,win10,2022-06-13 14:06:07,内网,200,深圳,2UNHLdxlhIzv,xxx.com/accounting,2022-06
13993,liuying2092,other,AGC9S3Ymw,vtgYAYUq2QhK,chrome_77,chrome,win,win10,2022-06-13 11:08:31,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-06
13994,caili5590,rd,5eXRfNKRw,nQh4tAxz6bsv,firefox_78,firefox,win,win10,2022-06-02 10:07:17,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
13995,mojia5396,rd,kLVi45ux6,0jQzrW0ob3tw,chrome_90,chrome,win,win7,2022-06-06 10:57:25,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
13996,renming5624,sales,eVi1sdtR3,19sK60AbnGgR,chrome_90,chrome,win,win10,2022-05-26 16:38:11,内网,200,北京,RwHe8Q1R7AlB,business.xxx.com/,2022-05
13997,liguiying8319,rd,aS11rfWz4,CYUCfieM2Iss,edge_93,edge,win,win10,2022-06-17 16:16:22,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
13998,lufan2545,rd,5KbVyNsBf,0dV6LzVsv7pW,edge_93,edge,win,win10,2022-05-25 11:05:45,内网,200,杭州,fwM6KZKjrzjm,xxx.com/oa,2022-05
13999,panjun2991,rd,QEhodQXI5,z6eSfxO2SFSG,edge_93,edge,win,win10,2022-05-18 09:53:10,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14000,cuiyumei2643,sales,d6M7pHYf9,5Qli6KaoYmgU,chrome_90,chrome,win,win10,2022-06-23 14:27:33,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
14001,caoyu4082,rd,m332Rpw2F,x1EcTfUyrJbE,chrome_90,chrome,win,win7,2022-06-13 13:58:48,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-06
14002,libo2352,rd,JRuCTLMm1,PImvhsPp0AFS,chrome_90,chrome,win,win10,2022-05-11 18:53:18,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14003,liulin3167,rd,u9diCFdYZ,Rfv57YyO3vny,safari_13,safari,macos,macos_big_sur_11,2022-05-13 18:04:03,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14004,duanguiying2657,rd,08K7A9ne1,kMRm5KEb0ovh,chrome_90,chrome,win,win11,2022-06-02 15:51:49,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-06
14005,luoxiuzhen8469,sales,H7M7Euszu,xGr7O0Pe3i5M,ie_11,ie,win,win10,2022-05-31 15:52:53,内网,200,杭州,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14006,huangyan1787,sales,06Qx36reA,1BmyW1drMraT,chrome_90,chrome,win,win10,2022-05-30 18:10:58,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14007,mojia5396,rd,kLVi45ux6,0jQzrW0ob3tw,chrome_90,chrome,win,win7,2022-06-14 08:59:57,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14008,hehongxia7416,rd,NGeB9nPD3,swh1mqEhXZFi,chrome_90,chrome,win,win10,2022-05-27 14:28:36,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14009,xujie9775,other,SJwv4mEe7,PV9ahGuqwn4t,chrome_77,chrome,win,win10,2022-05-20 10:34:54,内网,200,深圳,9RAS6RNfETj5,xxx.com/checkingin,2022-05
14010,hehongxia7416,rd,NGeB9nPD3,swh1mqEhXZFi,chrome_90,chrome,win,win10,2022-05-12 17:50:31,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14011,luolei4502,sales,oW1zUmwWv,gkPlBwXt1TUi,chrome_90,chrome,win,win7,2022-05-30 15:51:24,内网,200,成都,sW0whYIx8LFM,work.xxx.com/task,2022-05
14012,pengxia7510,rd,GVY8phlf8,HL3vrsyu1H3Z,edge_93,edge,win,win10,2022-05-11 16:29:57,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14013,libo2352,rd,JRuCTLMm1,PImvhsPp0AFS,chrome_90,chrome,win,win10,2022-05-17 11:56:10,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14014,wangchang5581,rd,pRqGsYTt1,drldzlpAVw5Q,chrome_90,chrome,win,win10,2022-05-13 10:49:16,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-05
14015,wangwei9875,sales,0Q4yOGNil,8bCWDahC7Gaq,edge_93,edge,win,win10,2022-05-23 17:04:28,内网,200,重庆,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14016,guanyu9205,sales,C2QtgDKAZ,kSscjiRSz1aD,edge_93,edge,win,win10,2022-06-27 18:03:33,内网,200,重庆,fwM6KZKjrzjm,xxx.com/oa,2022-06
14017,heyuhua2679,rd,QPlxv50l1,e0JNvdFePaFK,chrome_77,chrome,win,win10,2022-05-30 18:48:11,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14018,fanyang4464,sales,VLDBgO8r4,4ERrLGUd7rMh,edge_93,edge,win,win10,2022-06-01 14:05:24,内网,200,杭州,2umVQwhiiwNJ,xxx.com/mail,2022-06
14019,mojia5396,rd,kLVi45ux6,0jQzrW0ob3tw,chrome_90,chrome,win,win7,2022-05-11 16:22:37,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14020,liushuhua5292,rd,7XfKghn34,36AnzTaMQafK,safari_13,safari,macos,macos_big_sur_11,2022-05-24 14:49:31,内网,200,北京,2umVQwhiiwNJ,xxx.com/mail,2022-05
14021,chengjie1656,rd,0MyWTMAmy,PlAdPUvplSW0,chrome_90,chrome,win,win10,2022-05-20 18:24:15,内网,200,北京,fwM6KZKjrzjm,xxx.com/oa,2022-05
14022,huting4731,rd,9rwJ3K2dP,K8k4JBhzqIdf,edge_93,edge,win,win10,2022-06-29 19:44:25,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14023,chenguizhi2238,rd,6T1b7GQtr,7tn2kU7UkBFQ,chrome_90,chrome,win,win10,2022-05-18 17:08:33,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
14024,baojianhua2916,rd,W4suCwUym,RlZlLWSvh292,chrome_90,chrome,win,win10,2022-06-06 13:58:54,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
14025,xiexiaohong5806,rd,G8OjKvHJz,2ZOGB1eOX3vU,edge_93,edge,win,win7,2022-06-06 18:40:33,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14026,wuxia2427,sales,pRfrpnG39,Wrv3vNAxhxhu,safari_13,safari,macos,macos_big_sur_11,2022-05-25 16:24:29,内网,200,重庆,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14027,zhaoshuhua2855,rd,UOnf2pz36,IIE74Ejh0Duy,chrome_90,chrome,win,win10,2022-06-01 09:15:32,内网,200,深圳,fwM6KZKjrzjm,xxx.com/oa,2022-06
14028,yuanwei8501,rd,P5wY5jTM1,LqEZg78nuB9U,edge_93,edge,win,win10,2022-05-07 11:46:01,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14029,hejia8786,other,0xRwXdmcC,Y0gyKLbnWTxZ,firefox_78,firefox,win,win10,2022-05-18 15:22:49,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
14030,yangtao1740,sales,l3MuTMPoQ,iKPTa3su50y7,chrome_93,chrome,win,win11,2022-05-07 18:32:38,内网,200,广州,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14031,panjun2991,rd,QEhodQXI5,z6eSfxO2SFSG,edge_93,edge,win,win10,2022-05-26 09:38:28,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
14032,fenglihua1382,sales,3S2rCBoyX,72IsjEv4ThEB,safari_13,safari,macos,macos_big_sur_11,2022-05-17 17:10:27,内网,200,成都,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14033,zhangli3138,sales,eeIQD1Ydc,e79QrtWgS3Oz,chrome_90,chrome,win,win10,2022-05-13 15:58:19,内网,200,杭州,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14034,yuandan8814,rd,GBp91zYbu,4Qy11wvgpGFs,firefox_78,firefox,win,win10,2022-06-02 18:57:04,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14035,cendandan2851,rd,l5GL3bnl4,jUG1ecmbP6rI,chrome_90,chrome,win,win10,2022-05-06 15:43:40,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14036,qiuyan8450,rd,5B3bEuNy4,EYNn0Kmp0a5S,chrome_77,chrome,win,win10,2022-05-18 13:58:38,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14037,lufan2545,rd,5KbVyNsBf,0dV6LzVsv7pW,edge_93,edge,win,win10,2022-06-22 11:52:36,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14038,lichen1456,rd,VfRbHvxL7,4G2Bw0Csw5lz,edge_93,edge,win,win7,2022-05-27 14:14:18,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14039,kangli4349,sales,sHx75qIn1,wG43OLpj9PUN,chrome_90,chrome,win,win10,2022-05-05 15:10:26,内网,200,重庆,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14040,huangning3243,rd,PCqNAbst5,7KZWJS5kfdwO,chrome_90,chrome,win,win11,2022-05-06 16:34:34,内网,200,成都,fwM6KZKjrzjm,xxx.com/oa,2022-05
14041,shenlei2473,rd,6Bt6RloGI,qMOJXl9j3qIS,chrome_90,chrome,win,win10,2022-05-20 11:33:25,内网,200,北京,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14042,caili5590,rd,5eXRfNKRw,nQh4tAxz6bsv,firefox_78,firefox,win,win10,2022-06-16 15:11:38,内网,200,成都,fwM6KZKjrzjm,xxx.com/oa,2022-06
14043,jiangtao2581,rd,uV1paHVG6,t3ts32NPjtG9,edge_93,edge,win,win10,2022-06-08 13:29:34,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
14044,hejuan8725,rd,At4MEjzI9,qp7HVkuILPkG,chrome_90,chrome,win,win10,2022-05-17 10:21:21,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14045,xujie9775,other,SJwv4mEe7,PV9ahGuqwn4t,chrome_77,chrome,win,win10,2022-06-24 10:52:26,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
14046,chenxiaohong3284,rd,8J3dZCu0A,uRYWimJ18UEk,edge_93,edge,win,win10,2022-06-27 15:09:29,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14047,zhangtao5726,rd,c9mt2BeNu,5nWnCuken0p8,chrome_90,chrome,win,win10,2022-06-24 14:44:35,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14048,doushuzhen2613,rd,k6VyJke5r,Yrc7Vy9WNS7M,chrome_93,chrome,win,win10,2022-05-19 14:22:29,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14049,liwen5261,rd,6UOpo6j2N,01GOhHDp463z,edge_93,edge,win,win10,2022-05-24 10:18:16,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14050,luojun4825,rd,7BSiGdgn9,VBIZVc1AnS3x,edge_93,edge,win,win10,2022-06-10 11:12:45,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14051,weijun2779,rd,5Si5WmduO,651TrktciC9i,firefox_78,firefox,win,win10,2022-05-27 16:16:07,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14052,zhanglihua7105,rd,6BDqOnM2H,8Bklz7k6AMBE,chrome_90,chrome,win,win10,2022-05-26 11:29:11,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14053,yangyong8917,rd,FswFixXl4,wqHGEaIrW5Gm,chrome_90,chrome,win,win10,2022-06-30 16:44:25,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-06
14054,zhangxin3595,rd,97RJWSJac,6YuqJIvp6wuX,edge_93,edge,win,win10,2022-05-30 10:12:14,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14055,jiangtao2581,rd,uV1paHVG6,t3ts32NPjtG9,edge_93,edge,win,win10,2022-05-05 14:22:08,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14056,pantingting3662,rd,FQND8WWo5,GGqviJf0d2Rb,chrome_93,chrome,win,win10,2022-05-10 19:41:14,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14057,fengying9449,rd,YBCE8ld50,4BWxjoSreaOm,chrome_90,chrome,win,win7,2022-06-22 11:51:38,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14058,shixiuzhen2386,sales,WsbzBcKr1,E5Mjdi1Ka59s,edge_93,edge,win,win10,2022-06-22 15:20:09,内网,200,上海,RwHe8Q1R7AlB,business.xxx.com/,2022-06
14059,xulanying3873,other,Ydt0CjMzR,i9hrGcub2Xen,chrome_77,chrome,win,win10,2022-06-06 10:32:00,内网,200,深圳,fwM6KZKjrzjm,xxx.com/oa,2022-06
14060,shiyan6227,rd,9kllcUfJO,1NnRdFzp9NWJ,chrome_90,chrome,win,win7,2022-05-06 10:10:46,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
14061,chenxiaohong3284,rd,8J3dZCu0A,uRYWimJ18UEk,edge_93,edge,win,win10,2022-05-18 10:04:01,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
14062,wangxiulan4945,rd,mCU98QsO3,c0wXA3XzgtNV,chrome_90,chrome,win,win7,2022-06-21 09:20:06,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14063,yuandan8814,rd,GBp91zYbu,4Qy11wvgpGFs,firefox_78,firefox,win,win10,2022-06-02 14:04:14,内网,200,北京,fwM6KZKjrzjm,xxx.com/oa,2022-06
14064,tiankai3780,sales,5DYkWlyEP,2PQLbdJAk4QW,edge_93,edge,win,win10,2022-05-16 17:38:12,内网,200,东莞,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14065,zhaoshuhua2855,rd,UOnf2pz36,IIE74Ejh0Duy,chrome_90,chrome,win,win10,2022-06-21 16:00:16,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
14066,ligang8428,rd,3FuJEoZPa,O0z4bdaN1tBX,ie_9,ie,win,win10,2022-06-28 15:01:57,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14067,fangxiurong4573,rd,36T8BC5gI,8mChagTPYOoL,edge_93,edge,win,win10,2022-06-17 09:43:02,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14068,guoqian5447,rd,nFtt3Nr5T,O3hWNlj3qpqW,chrome_90,chrome,win,win7,2022-05-05 14:23:10,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14069,lixia2119,rd,8GWruo4VK,pLxAO9Wq3F1j,edge_93,edge,win,win10,2022-05-11 08:58:03,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14070,fanshulan3712,sales,YT75U8tnL,8X5MTrzXSIqA,chrome_93,chrome,win,win10,2022-06-09 11:40:01,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-06
14071,xujie9775,other,SJwv4mEe7,PV9ahGuqwn4t,chrome_77,chrome,win,win10,2022-05-27 10:57:34,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14072,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-05-18 15:55:48,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-05
14073,liuwen2409,rd,5a7oGUesV,eCi9IsVr1WEJ,safari_13,safari,macos,macos_big_sur_11,2022-06-20 14:23:16,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-06
14074,yangyong8917,rd,FswFixXl4,wqHGEaIrW5Gm,chrome_90,chrome,win,win10,2022-05-23 17:32:40,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14075,wangwei9875,sales,0Q4yOGNil,8bCWDahC7Gaq,edge_93,edge,win,win10,2022-06-29 15:50:01,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-06
14076,zhangyu6577,rd,vqas26KdL,7XGXdzsk7SDA,chrome_90,chrome,win,win10,2022-06-01 15:25:20,内网,200,成都,sW0whYIx8LFM,work.xxx.com/task,2022-06
14077,shaoshuying7126,sales,8wNJBOHez,kxL9IiM0TNqm,chrome_90,chrome,win,win10,2022-06-24 16:21:30,内网,200,杭州,RwHe8Q1R7AlB,business.xxx.com/,2022-06
14078,shenlei2473,rd,6Bt6RloGI,qMOJXl9j3qIS,chrome_90,chrome,win,win10,2022-06-06 15:23:16,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14079,yuanwei8501,rd,P5wY5jTM1,LqEZg78nuB9U,edge_93,edge,win,win10,2022-06-02 10:32:22,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14080,shiyan6227,rd,9kllcUfJO,1NnRdFzp9NWJ,chrome_90,chrome,win,win7,2022-05-12 13:40:33,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14081,zhangbo2384,other,5BLwyu5pl,Y0ic4I4cr0UU,edge_93,edge,win,win10,2022-06-16 11:55:48,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-06
14082,pengfan5076,rd,2qWPkWg5V,3wDqyLqvVCn1,firefox_78,firefox,win,win10,2022-05-24 19:35:53,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14083,tiankun9936,sales,45lNcWcb1,3ANg3oEpqSxD,chrome_90,chrome,win,win10,2022-05-10 16:41:58,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
14084,chengli6873,accounting,IAC5Twv19,lPFcCAdg9EgB,chrome_90,chrome,win,win7,2022-06-13 16:27:48,内网,200,深圳,2UNHLdxlhIzv,xxx.com/accounting,2022-06
14085,wangying9098,rd,4uHWcskWv,1baNbqxMWcCu,ie_11,ie,win,win10,2022-05-23 14:30:56,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14086,tiankai3780,sales,5DYkWlyEP,2PQLbdJAk4QW,edge_93,edge,win,win10,2022-06-02 16:48:19,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-06
14087,guoqian5447,rd,nFtt3Nr5T,O3hWNlj3qpqW,chrome_90,chrome,win,win7,2022-06-16 19:03:17,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14088,wangying7958,rd,TQ1UXfPw0,7rqsgOo0hLOV,safari_13,safari,macos,macos_big_sur_11,2022-06-24 17:00:28,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14089,chenglili8546,rd,9lcqFeapI,T7mGjWmswm9Z,chrome_90,chrome,win,win11,2022-05-12 10:43:01,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14090,liyuzhen4662,rd,5FURrfpj5,sL7bfqAu38XZ,chrome_90,chrome,win,win10,2022-06-08 19:06:44,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14091,hehongxia7416,rd,NGeB9nPD3,swh1mqEhXZFi,chrome_90,chrome,win,win10,2022-05-05 11:50:31,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-05
14092,lixia2119,rd,8GWruo4VK,pLxAO9Wq3F1j,edge_93,edge,win,win10,2022-05-26 10:29:53,内网,200,成都,sW0whYIx8LFM,work.xxx.com/task,2022-05
14093,zhanglihua7105,rd,6BDqOnM2H,8Bklz7k6AMBE,chrome_90,chrome,win,win10,2022-06-23 11:57:07,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14094,mayang4022,rd,pxWp9QpTc,2EmjEhrepKLJ,edge_93,edge,win,win10,2022-05-12 18:47:59,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
14095,chenghaiyan1579,rd,33qzQTaMo,IQRRBooV0IOH,chrome_90,chrome,win,win10,2022-06-09 14:44:18,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
14096,liguizhen5081,rd,279KZwOsE,iHjuALht4Rkj,chrome_77,chrome,win,win10,2022-06-20 08:58:52,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14097,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-05-19 11:46:03,内网,200,杭州,fwM6KZKjrzjm,xxx.com/oa,2022-05
14098,zhangyan4270,rd,3rBYyRzwl,Rz2yXzQm69qw,safari_13,safari,macos,macos_big_sur_11,2022-05-26 17:00:37,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14099,liyuzhen4662,rd,5FURrfpj5,sL7bfqAu38XZ,chrome_90,chrome,win,win10,2022-05-06 18:55:55,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14100,huanglei2908,sales,4HylDM5Il,3nvH2PHqvZrr,safari_13,safari,macos,macos_big_sur_11,2022-05-24 18:03:43,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14101,xuxiuying8050,rd,w2CfuqTz3,O54DfqjlCrhL,ie_11,ie,win,win10,2022-05-06 11:52:30,内网,200,北京,2umVQwhiiwNJ,xxx.com/mail,2022-05
14102,chenguizhi2238,rd,6T1b7GQtr,7tn2kU7UkBFQ,chrome_90,chrome,win,win10,2022-06-15 15:15:26,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
14103,tiankai3780,sales,5DYkWlyEP,2PQLbdJAk4QW,edge_93,edge,win,win10,2022-05-11 10:30:24,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
14104,xielin3822,sales,rY7u3TkaY,X9RHOzThlnFS,edge_93,edge,win,win7,2022-06-28 10:50:04,内网,200,杭州,fwM6KZKjrzjm,xxx.com/oa,2022-06
14105,gengxiaohong2858,rd,R9PjDkE8d,LNPnn3Njeuu2,safari_13,safari,macos,macos_big_sur_11,2022-06-27 16:28:28,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14106,liguizhen5081,rd,279KZwOsE,iHjuALht4Rkj,chrome_77,chrome,win,win10,2022-06-22 11:22:12,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
14107,chenjun2799,sales,6s7AxscE2,d0Tcifk9omYQ,edge_93,edge,win,win10,2022-06-08 13:07:49,内网,200,成都,RwHe8Q1R7AlB,business.xxx.com/,2022-06
14108,zhangyan4270,rd,3rBYyRzwl,Rz2yXzQm69qw,safari_13,safari,macos,macos_big_sur_11,2022-05-27 14:18:09,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
14109,cendandan2851,rd,l5GL3bnl4,jUG1ecmbP6rI,chrome_90,chrome,win,win10,2022-06-21 19:30:16,内网,200,成都,sW0whYIx8LFM,work.xxx.com/task,2022-06
14110,fanyang4464,sales,VLDBgO8r4,4ERrLGUd7rMh,edge_93,edge,win,win10,2022-06-13 14:21:39,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-06
